Precio_usd_predicho
15437.460239254126
40078.00475897987
30041.56302512983
37635.76571005119
35790.79753187572
10867.168339070471
15655.774335133558
35098.99796675844
47771.11281218594
15211.683287042011
19803.578312957503
48736.4110995617
16049.763522633686
14561.400279845813
22473.7803437896
9127.34431465933
25569.797482046248
14332.969338056748
25830.792336509112
25946.90161897674
25960.468458983232
13884.359647640837
32679.05584694799
32374.050964681264
23572.8191215937
15338.724846383813
19803.46996516316
34062.78580269511
14851.526068123754
17568.95712115464
52469.76937094682
39284.773414585754
52819.14806666104
30639.744538153223
9727.63148658718
11164.766617143992
20163.87934742597
39370.634849701266
22855.5513693115
14281.939229451371
8058.775847054857
49610.7193434751
29216.577742749425
50121.97118298708
48921.95333789737
23395.647910630112
9377.83523827159
21634.85927176618
20694.12258740022
33838.7699010042
10263.300970269082
11904.427445533953
21988.9814677303
19928.03719730567
19218.18343735934
15241.185575904734
12219.113282931383
53696.30121063558
17011.674458293528
9228.546249994159
35939.569950300036
9380.038723222911
18523.316954913327
18618.165837653487
50931.124907210346
32144.90844137137
19305.64479985948
28794.1841162051
11144.091007388124
18540.170817942566
12558.59872383009
25353.38812124542
26017.270365106768
25603.506685861546
18080.135421013023
21053.098298466528
20982.99210967439
9336.229559814643
13797.903095054357
16978.145180279702
33983.71503596183
20396.803044836677
48500.398684199805
16973.16130154593
14710.202446097152
15776.408827166311
15310.651596578986
31805.189139141527
41497.99411859634
13928.124501942166
23306.627694435294
25127.901176848747
47415.24595844895
26372.26785727588
52238.903553948396
14563.059454491395
11677.81824407932
20428.297431058272
27079.242459924568
12243.094654274917
34402.74098091064
16219.31741399176
51678.83196632381
24557.527325612413
51678.83196632381
34178.747955288905
49551.63239857253
27100.170711350314
15889.494699922358
16018.783081611968
18613.305943378127
13535.078040865921
32743.89085290441
30187.976947094543
16837.40859404074
14520.595004258897
30978.735254824966
14891.154952073868
41597.09630535265
12905.708319539515
30754.932636765527
53010.96546372001
19818.410268677824
25349.724943240537
26604.58121986553
20495.545819644998
43395.27130654118
27246.420861145478
29553.01792226694
48373.03803938562
16275.779840124693
41743.32414536343
25794.523999575187
15183.236578785029
22511.925575458357
22214.109798915986
15385.41536647333
13679.346737248572
36415.993201068384
23234.969829577425
31651.886860818344
27589.449512219155
36323.95405637551
35417.60816916252
18677.33493743317
36753.79098385547
30575.970268507303
18066.53126510877
46836.4100095771
16112.555984267694
9479.343530979473
27044.60720863491
24851.87109614608
28156.532458177353
20060.098803463723
37515.12452066828
45281.88826727918
27809.639967859293
51492.65802706359
27173.847353044555
25914.53034270548
15455.101129645764
47116.44448287581
10886.946687638672
27173.847353044555
26964.420619031203
7729.463759387236
35923.45915475693
34348.19998761596
20853.171641676778
32338.02439159529
35923.45915475693
29647.55159338303
48787.24104700096
18988.771523775904
20013.028328406566
23807.097792670662
43976.73776554819
15290.290298248656
32046.885290144062
25116.172101985056
15942.784905234294
18758.07552744775
17375.17773123138
16200.681116359761
33134.00905027015
41514.099991157906
27246.420861145478
13140.142635827966
17472.29232463784
38777.586323908814
32407.587135442027
36323.95405637551
27611.96383465361
18997.29842673574
21209.911934540727
12940.825592478059
15400.013611849545
23034.365315823085
18318.47671456135
19989.329173901
21359.278520246484
21757.960144418972
25766.790277501706
21581.166514798293
12037.164932360276
20630.61837645555
29434.07571249222
18104.77642427116
15872.49553350937
27328.848642081324
22420.500486966364
40154.77240547736
27323.310498285737
12680.822809835821
23317.731684448565
23570.52520657071
41698.315042675786
34118.96255549646
13345.846969439546
31744.49874071877
45429.62838946114
38540.65664796356
18745.37952255944
12494.960544409048
11564.962011778818
34178.747955288905
50712.165135412484
26542.5714058093
23111.28875960208
44955.14899993265
25811.36252622018
30041.56302512983
50121.97118298708
24646.703039446
36323.95405637551
47905.7003130482
48268.59794526557
46441.48031802754
29553.82912625619
33470.60799595572
44836.5353549705
15428.062009908084
18902.382952380347
30684.704442273374
16957.915584602702
18286.993079530286
12816.48379200676
26908.503061656407
41159.897784081295
16453.978265191927
38855.86110096761
16659.29866543563
24682.740581915605
21862.18961970445
18340.25708043736
15052.46531877294
13589.395973309198
23401.563803310055
24692.55263491046
17978.431141124234
34366.05437933704
10639.96037579626
27468.953644031517
44758.20912408719
25454.359534079693
40392.00491497132
28263.31630286728
26035.48905222696
28794.1841162051
22493.77812436379
34046.82318796552
30334.37580904118
35000.80870870008
46021.94400821927
10177.419787533607
14416.6914391759
24609.88785976277
35043.88660277336
20705.099520211596
13750.384275598904
18139.853544083137
9874.727216829506
16996.39014869798
17980.323561273708
50121.97118298708
15390.032290784382
25218.731058026915
26372.26785727588
21189.466622015592
16827.85406270323
24277.53742681872
14089.69223500743
42868.81336216287
12066.957761824597
28861.630404265314
47370.90537475836
40782.66250659779
17133.45860269289
10494.652330812776
25930.580851684965
28257.098425886004
33827.26880351057
29728.9412346435
21649.142212557974
48412.49970940254
25347.064373479938
27349.7311201511
19837.74554455868
21356.794139909853
23095.513885238983
11483.42590762057
25961.698198666498
25707.962498255674
25794.523999575187
52342.81627847555
36323.95405637551
11701.51115660215
22828.712841826185
44662.74386816569
13363.062231458935
9651.31483866029
26144.65725882801
43487.07453943025
30976.411204616717
39309.87666884779
29224.227403179677
26504.214498156194
51903.0173472311
23769.059644486777
13657.082971430305
38540.65664796356
24660.041240037153
15279.787749776153
26951.90802580023
27568.261165399057
7907.278306043457
31823.725046683467
27431.17499647138
17413.12693550597
25607.582225083068
20568.928231962273
11616.95468922735
21782.881663983215
14298.60154648053
22809.20252601112
48646.03305320967
25669.81576362556
19556.28988076594
23769.501940023954
25024.672069487493
17687.42746530376
13169.379150528566
10020.06364514915
20799.142873826477
43416.747024529795
16093.845881320161
23749.674594362892
12257.679056215693
20580.98478107964
12425.469033020374
26951.220538645182
54605.00816298563
12701.965806367174
26588.364486290076
11904.818486349492
35314.94003732949
10567.596281091794
27173.847353044555
27044.20544352277
16823.961302995416
17765.387851853262
20368.668155923
12244.632512901693
33698.76599540443
25794.523999575187
26484.955534094213
18288.60861768342
17879.074503102427
9451.313532806631
13612.533464287639
47693.10565737884
25304.92207184873
14706.203504449884
18944.0247432961
27824.176714700465
13674.699707957283
28667.303335256172
27246.420861145478
28177.939907341635
34053.84737289011
24534.37177247616
24669.824598305317
30978.735254824966
46108.32791928758
24987.9328721047
19067.450955860677
44279.878623633675
39792.420960415235
30997.064431403825
27261.15667941212
17022.490536562153
31604.936588923636
44566.63943051774
20495.031398213338
14441.887997067231
26053.092057674523
15210.619496287301
32407.587135442027
23332.20582155761
16693.934221855285
13092.16540613895
9562.935727569267
34198.22292453889
32407.587135442027
15916.828786938597
15008.363538733536
20918.62152467826
50168.067290130595
15575.297285855595
38029.282946249325
9336.229559814643
34292.07604055296
33762.96473811123
28411.662730555832
33956.085333203504
26832.815886820787
28325.223509861527
40435.296729164125
19669.689279633545
25995.846299415487
24427.652247705188
48564.01605726623
19544.260409953582
38984.37261569159
41948.200605718004
22953.727680829077
40388.872592185195
36323.95405637551
24830.11592240496
29728.9412346435
16000.733926840923
33853.85993128148
25415.23886357381
31483.653811419812
31039.38359568258
28066.190849468196
33669.4222922369
34146.92881796039
12278.751450202135
11991.47709569964
49657.21740143397
16439.434123951647
42654.94906493414
17524.97478873712
23294.057671270537
7765.083652012527
30792.081650339216
42254.978478331286
17518.77994250813
23568.654222595083
53090.72928312662
51701.158223886865
13849.78069036021
15066.747760249906
33955.75465491738
20965.32366699052
14286.61559410894
36042.4616901206
17690.57134162916
26001.525688612597
48358.62750751017
14924.649373255439
23753.52558611817
25772.847149862006
15214.160622497162
35877.878180812266
43773.95864087507
36058.33652243308
16616.087989496802
46391.584701686385
25445.661440281343
21161.44291950278
11638.354885400026
14389.038203079152
32407.587135442027
33089.524570114874
20968.713816859563
26391.778127429767
27246.420861145478
11208.324694976769
52930.61702287049
20968.713816859563
14141.198857347154
21094.164223363296
38616.740378453906
12649.151863936988
21594.57603256782
35713.604225263436
25772.847149862006
13010.9080671775
17244.505961369552
21798.425488564048
15531.51367545313
33935.57548236956
18162.6213097996
26144.65725882801
38018.05528898979
20134.215458740182
48402.98250073127
32907.39620123629
15534.056345209754
26240.905293953914
39309.87666884779
22923.26511244599
14912.795714619599
31805.189139141527
13251.728856817972
29434.07571249222
41437.84612877613
36761.35471557381
32460.827288467113
34047.463455471334
22986.06384320269
35340.07848707452
32487.617282164265
35422.51878247729
36104.49905613022
25196.459638761688
18441.975631472877
28504.21086496226
44224.96478252786
48236.170656677634
15684.959437136138
27341.886289058883
26144.65725882801
37135.70285830827
18703.410058991576
48997.525541422554
12882.9010658901
18189.221031585552
18496.601228056436
12210.041823467789
15295.924172243422
16544.80755684447
27554.735820942482
12143.183645923405
24248.906553931683
16570.069734616936
16560.803737037266
19123.586392722787
38757.895250008274
31863.585321414463
21149.678316494337
25024.672069487493
25666.64791315715
43748.6139283689
16709.984981143065
29184.322254382307
26210.64404363185
21392.414994435214
14937.295259466859
23675.886239470234
26194.53443315527
26469.011120296203
19643.813168913835
38612.13127225998
9612.646405434523
22958.492383950932
29728.9412346435
17188.29190354323
24951.55799187811
47661.41178080584
31442.43470835397
20677.379809097663
12566.498876448893
32144.212055788474
34190.211890385566
10962.557213579368
25830.792336509112
24566.15265552176
18921.560850715836
22612.698465076955
46880.15120273778
53057.689587906985
15742.020803825675
11271.536589731266
18096.286322550757
46971.44412817784
37980.31472496785
30870.976411009004
29434.07571249222
50589.12485003734
30547.643299542906
21482.828924883728
21129.789977691395
17181.79951185744
20949.645307921925
12578.833439020298
31937.991960503477
25149.540652273892
15142.478601276383
15562.196855106191
13579.203549188394
20684.60776121518
31527.942142495558
47398.989049259035
31949.701380519116
25342.01747747193
19754.196381189293
15371.32341581102
16805.319194237272
7920.695137693055
35833.63103770069
14369.145121229958
17473.06725044142
49748.38385722349
38943.274668483784
25914.53034270548
22206.495279368835
35010.867265678186
29494.176065669504
19016.179507848534
12540.68276105676
13080.695482894558
34062.78580269511
14200.720766343735
14460.028407768328
52016.47716566892
24101.72234750884
14927.559871162079
21157.15971964197
29568.341632213058
46622.68660373202
15304.255479022133
14543.469219924127
27204.949129921304
37017.81903483703
37493.32892596062
20455.862479420743
36323.95405637551
16915.40124592472
20505.709166321405
13781.084581817478
22452.668032999525
14762.36674432338
14979.483255891166
25666.64791315715
12135.07383019174
11890.88154652376
16096.678199058018
46203.67413893265
19825.853028890713
19957.678680975077
19390.37054057894
23117.710447566547
27809.639967859293
26349.333197780383
10197.825250164702
24847.087612327956
48663.13060406085
45096.00718699674
19273.67474007735
13918.307775829786
27809.639967859293
15417.252378982015
31323.430109440786
32236.506409114394
32488.65578082145
9564.14468004543
33125.9893538252
42322.21429924455
20820.234696653737
24067.655924661012
43259.02088836549
49602.50108426931
33448.040402274
10398.5782262226
26748.12560867427
37863.539526290246
25957.27932184219
17144.70648128185
21094.35364128073
37342.15440886974
14743.517994148506
53490.984774487864
21280.500407081898
33955.75465491738
16224.058643511611
48564.01605726623
38182.481495562555
23159.398273759816
33210.17079784618
26734.446284003905
23215.222520584783
15932.318547209772
17621.48640966744
13138.74922279966
11786.553289450065
12933.046442600024
13097.556439921063
7574.151724224398
22535.22347271526
22389.947960581565
14451.591392369042
20696.38783066404
16917.7858735841
16795.66029193238
15192.6887076414
14996.00244152134
40343.62202353035
27554.735820942482
35673.69484194422
21433.4931937024
22217.72830840846
19904.568712480785
37108.866695214565
19816.91799283731
14366.221078970777
28066.190849468196
13482.081187659816
22541.17525446798
16569.19585217907
22774.33406866864
41020.180452793684
21811.409222059207
26568.603278103932
29434.07571249222
23505.744810060543
33566.42508472627
33801.411896461694
20164.66473736163
11433.286848978454
20886.727644112674
13287.398891017958
52353.10353878885
18102.421474777213
24970.19534921331
38814.91122915191
33600.97994490694
26772.98152294662
23946.172470505357
9757.496932530445
34047.463455471334
21085.763695828497
12885.841608138302
35138.74346970902
15490.34216425021
32667.144005866106
14024.218089325283
13711.23277624277
53464.961914718144
26505.72676216668
42240.61076278995
18470.201847308355
25830.792336509112
22780.751704546914
14472.428045885528
21053.098298466528
29224.227403179677
12903.266962635487
21142.68501491391
19165.140929753754
33484.7437571147
24067.655924661012
19071.57314559089
28066.190849468196
21639.68991299949
16254.515997189514
13782.48476628393
12408.26270624405
47846.658396636245
23022.08629399655
17174.816440538198
25070.54505541343
24033.93823870773
13468.549032126191
11194.143253853737
35043.88660277336
33845.568606468056
10495.028481722655
36632.3239577616
27261.15667941212
39729.24128178821
21149.678316494337
27591.58352629648
31807.14233841689
13579.203549188394
26372.26785727588
15404.363677863086
23299.67696765466
35949.25089797258
27113.22044138709
19359.167852227478
14624.317882570896
17459.252993186976
13521.056535235324
38782.93654551901
30570.86959704514
38511.05432462977
31307.263349875335
29545.840710956454
23731.26325836625
20629.665114610954
39371.920172929495
15725.179954480991
21315.940846571135
16122.24574369635
32306.837385653373
12849.477618663443
18125.319495281783
17205.618693977525
17321.9226264585
41159.897784081295
26372.26785727588
27246.420861145478
30834.677797163567
29434.07571249222
17392.566453868698
19417.56098242664
29962.929264406866
11446.675500662526
25415.23886357381
14240.36683774189
53006.98182390492
17969.62402805571
22425.77293215651
39374.50176631927
13738.835888581223
27370.177501817136
32952.75994370376
26026.187309363217
20091.833009310303
23990.19104521714
24268.043961595362
36323.95405637551
21344.63531135118
43729.12361125787
16448.737538183694
34053.84737289011
25628.02246438335
25024.672069487493
34178.747955288905
24669.51479306061
12672.614635103015
19512.376437788225
37863.539526290246
41830.38497678687
12950.566226413423
27514.3729473512
11556.249083263572
49335.60024885373
42771.51523538448
13339.859051308464
32520.119178956873
12666.414639122115
12611.968254807476
18284.089489087175
34455.527810396045
20687.01162156688
13803.319197744593
48834.39439800618
34996.23484594791
39595.32706030417
18723.632706526398
39595.32706030417
14100.227102867619
19343.278811727123
24708.68262062619
14429.953618287083
